Date, Open, High, Low, Close, Volume,Name
8/9/2023,34.88,34.88,34.88,34.88,6140918.859,ZENITHBANK
8/8/2023,34.88,34.88,34.88,34.88,7023848.258,ZENITHBANK
8/7/2023,34.08,34.08,34.08,34.08,5817736.793,ZENITHBANK
8/4/2023,33.98,33.98,33.98,33.98,23946918.46,ZENITHBANK
8/3/2023,33.48,33.48,33.48,33.48,12133296.15,ZENITHBANK
8/2/2023,33.38,33.38,33.38,33.38,12116507.66,ZENITHBANK
8/1/2023,33.38,33.38,33.38,33.38,24389410.24,ZENITHBANK
7/31/2023,33.78,33.78,33.78,33.78,7649007.506,ZENITHBANK
7/28/2023,33.88,33.88,33.88,33.88,12889290.27,ZENITHBANK
7/27/2023,34.88,34.88,34.88,34.88,16491683.12,ZENITHBANK
7/26/2023,35.18,35.18,35.18,35.18,26568943.41,ZENITHBANK
7/25/2023,34.88,34.88,34.88,34.88,36433484.52,ZENITHBANK
7/24/2023,34.58,34.58,34.58,34.58,13381856.52,ZENITHBANK
7/21/2023,35.03,35.03,35.03,35.03,73607573.53,ZENITHBANK
7/20/2023,32.19,32.19,32.19,32.19,13777916.52,ZENITHBANK
7/19/2023,32.14,32.14,32.14,32.14,10048492.05,ZENITHBANK
7/18/2023,32.69,32.69,32.69,32.69,8647914.005,ZENITHBANK
7/17/2023,33.83,33.83,33.83,33.83,13931632.11,ZENITHBANK
7/14/2023,32.39,32.39,32.39,32.39,36547871.08,ZENITHBANK
7/13/2023,33.53,33.53,33.53,33.53,14304912.74,ZENITHBANK
7/12/2023,34.23,34.23,34.23,34.23,40422010.78,ZENITHBANK
7/11/2023,33.98,33.98,33.98,33.98,11682314.79,ZENITHBANK
7/10/2023,34.68,34.68,34.68,34.68,48046698.54,ZENITHBANK
7/7/2023,34.68,34.68,34.68,34.68,53235096.53,ZENITHBANK
7/6/2023,34.43,34.43,34.43,34.43,13707972.81,ZENITHBANK
7/5/2023,33.98,33.98,33.98,33.98,11902040.39,ZENITHBANK
7/4/2023,33.78,33.78,33.78,33.78,52893175.17,ZENITHBANK
7/3/2023,35.13,35.13,35.13,35.13,50145570.66,ZENITHBANK
6/30/2023,34.13,34.13,34.13,34.13,74659065.25,ZENITHBANK
6/27/2023,33.88,33.88,33.88,33.88,52619946.15,ZENITHBANK
6/26/2023,32.39,32.39,32.39,32.39,28674239.91,ZENITHBANK
6/23/2023,31.89,31.89,31.89,31.89,36569297.73,ZENITHBANK
6/22/2023,31.69,31.69,31.69,31.69,20386201.83,ZENITHBANK
