Date, Open, High, Low, Close, Volume,Name
10/9/2023,31800,32776,31600,32700,1946605,ANG
10/6/2023,30257,31146,29479,30893,810668,ANG
10/5/2023,30000,30498,29584,30301,1159954,ANG
10/4/2023,29049,29726,28859,29726,1668187,ANG
10/3/2023,28970,29349,28740,28996,1213253,ANG
10/2/2023,30000,30000,28815,29070,1822652,ANG
9/29/2023,31300,31482,30329,30472,1493619,ANG
9/28/2023,31700,31700,30653,30914,2142901,ANG
9/27/2023,34444,34444,31859,31859,1967418,ANG
9/26/2023,33900,34399,33481,34305,1200353,ANG
9/22/2023,34250,35150,34194,34401,633427,ANG
9/21/2023,34650,34677,33498,34152,2563839,ANG
9/20/2023,33200,34689,32850,34678,885160,ANG
9/19/2023,34190,34198,33250,33470,923513,ANG
9/18/2023,33985,34202,33484,34190,1039468,ANG
9/15/2023,33400,34216,33050,33985,3170505,ANG
9/14/2023,32934,33373,32603,33068,921690,ANG
9/13/2023,33652,33700,32628,32935,1549525,ANG
9/12/2023,32466,33652,32321,33495,1510085,ANG
9/11/2023,31926,32628,31926,32349,942599,ANG
9/8/2023,31351,32377,31351,32281,862676,ANG
9/7/2023,31721,32262,31528,31614,752476,ANG
9/6/2023,31501,32778,31489,32305,1095096,ANG
9/5/2023,31957,32334,31762,31920,835107,ANG
9/4/2023,32858,32858,32165,32465,476952,ANG
9/1/2023,32547,33288,31910,32213,947200,ANG
8/31/2023,32900,32900,32268,32275,1686276,ANG
8/30/2023,32005,33179,31868,33034,1706012,ANG
8/29/2023,32567,32567,31656,31945,2235665,ANG
8/28/2023,32500,32894,32156,32410,1114698,ANG
8/25/2023,32970,33342,32201,32201,1547568,ANG
8/24/2023,31710,32793,31710,32555,1745082,ANG
8/23/2023,30880,31546,30456,31490,1557157,ANG
8/22/2023,30701,31111,29907,30198,1917288,ANG
8/21/2023,31189,31189,30308,30450,5828640,ANG
8/18/2023,31561,31561,30660,30664,2004195,ANG
8/17/2023,32900,32900,31206,31495,2258250,ANG
8/16/2023,33400,33790,32719,32850,1344104,ANG
8/15/2023,34000,34146,33523,34140,941035,ANG
8/14/2023,33901,34494,33245,33780,1376447,ANG
8/11/2023,34001,34320,33759,33888,1455374,ANG
8/10/2023,35051,35389,33850,33850,1688356,ANG
8/8/2023,34515,35052,34282,34831,1751838,ANG
8/7/2023,34801,35692,34399,35060,1536131,ANG
8/4/2023,35276,35793,33860,35279,2017006,ANG
8/3/2023,36000,36560,35040,35843,2094528,ANG
8/2/2023,36500,37271,35922,35922,1826148,ANG
8/1/2023,39336,39872,36215,36552,1502641,ANG
7/31/2023,39220,39699,38700,39460,1326249,ANG
7/28/2023,38980,39456,38704,38898,823112,ANG
7/27/2023,39500,40299,38478,38710,1088993,ANG
7/26/2023,39615,40242,39509,39616,989032,ANG
7/25/2023,39578,40209,39125,39541,637561,ANG
7/24/2023,40101,40984,39600,39818,664121,ANG
7/21/2023,40900,41053,40138,40630,654188,ANG
7/20/2023,40928,41786,40928,41249,1216073,ANG
7/19/2023,41599,41769,41122,41463,1355879,ANG
7/18/2023,40662,41634,40312,41460,1734067,ANG
7/17/2023,40500,40834,40019,40536,1090653,ANG
7/14/2023,39883,41033,39796,40823,1351015,ANG
7/13/2023,39800,40305,39328,39776,2371941,ANG
7/12/2023,37780,39382,37728,39382,2262636,ANG
7/11/2023,37801,38454,37702,38238,1409025,ANG
7/10/2023,37900,37900,37269,37500,644854,ANG
7/7/2023,38994,39145,37937,38197,880765,ANG
7/6/2023,38693,39476,38100,38250,956517,ANG
7/5/2023,39681,40322,39248,39475,927449,ANG
7/4/2023,39793,40236,39471,39681,579975,ANG
7/3/2023,39806,40044,39300,39801,765051,ANG
6/30/2023,40165,40165,39398,39778,1155685,ANG
6/29/2023,39600,39716,38686,39716,1080200,ANG
6/28/2023,40549,40549,39424,39560,1373628,ANG
